,pulse1,pulse2,timestamp,syncpulse,state,trialtype,trialstarttime
81,0,0,14:08:07.2280320,None,None,None,None
82,0,0,14:08:07.2613760,None,None,None,None
83,0,0,14:08:07.2947712,None,None,None,None
84,0,0,14:08:07.3283072,None,None,None,None
85,0,0,14:08:07.3614720,None,None,None,None
86,0,0,14:08:07.3946624,None,None,None,None
87,0,0,14:08:07.4279808,None,None,None,None
88,0,0,14:08:07.4617216,None,None,None,None
89,0,0,14:08:07.4947456,None,None,None,None
90,0,0,14:08:07.5280768,None,None,None,None
91,0,0,14:08:07.5614336,None,None,None,None
92,0,0,14:08:07.5947776,None,None,None,None
93,0,0,14:08:07.6280192,None,None,None,None
94,0,0,14:08:07.6614400,None,None,None,None
95,0,0,14:08:07.6947200,None,None,None,None
96,0,0,14:08:07.7280768,None,None,None,None
97,0,0,14:08:07.7614592,None,None,None,None
98,0,0,14:08:07.7947648,None,None,None,None
99,0,0,14:08:07.8283264,None,None,None,None
100,0,0,14:08:07.8614784,None,None,None,None
101,0,0,14:08:07.8947584,None,None,None,None
102,0,0,14:08:07.9281280,None,None,None,None
103,0,0,14:08:07.9617408,None,None,None,None
104,0,0,14:08:07.9948544,None,None,None,None
105,0,0,14:08:08.0280960,None,None,None,None
106,0,0,14:08:08.0615296,None,None,None,None
107,0,0,14:08:08.0948608,None,None,None,None
108,0,0,14:08:08.1284096,None,None,None,None
109,0,0,14:08:08.1618560,None,None,None,None
110,0,0,14:08:08.1949440,None,None,None,None
111,0,0,14:08:08.2283264,None,None,None,None
112,0,0,14:08:08.2616704,None,None,None,None
113,0,0,14:08:08.2952960,None,None,None,None
114,0,0,14:08:08.3281408,None,None,None,None
115,0,0,14:08:08.3614976,None,None,None,None
116,0,0,14:08:08.3949440,None,None,None,None
117,0,0,14:08:08.4283648,None,None,None,None
118,0,0,14:08:08.4618368,None,None,None,None
119,0,0,14:08:08.4949248,None,None,None,None
120,0,0,14:08:08.5282944,None,None,None,None
121,0,0,14:08:08.5615744,None,None,None,None
122,0,0,14:08:08.5952768,None,None,None,None
123,0,0,14:08:08.6283008,None,None,None,None
124,0,0,14:08:08.6616448,None,None,None,None
125,0,0,14:08:08.6950144,None,None,None,None
126,0,0,14:08:08.7282176,None,None,None,None
127,0,0,14:08:08.7616640,None,None,None,None
128,0,0,14:08:08.7949952,None,None,None,None
129,0,0,14:08:08.8281984,None,None,None,None
130,0,0,14:08:08.8616704,None,None,None,None
131,0,0,14:08:08.8950400,None,None,None,None
132,0,0,14:08:08.9282560,None,None,None,None
133,0,0,14:08:08.9618304,None,None,None,None
134,0,0,14:08:08.9948928,None,None,None,None
135,0,0,14:08:09.0282496,None,None,None,None
136,0,0,14:08:09.0615808,None,None,None,None
137,0,0,14:08:09.0953728,None,None,None,None
138,0,0,14:08:09.1284736,None,None,None,None
139,0,0,14:08:09.1616384,None,None,None,None
140,0,0,14:08:09.1950080,None,None,None,None
141,0,0,14:08:09.2282752,None,None,None,None
142,0,0,14:08:09.2619520,None,None,None,None
143,0,0,14:08:09.2951424,None,None,None,None
144,0,0,14:08:09.3283456,None,None,None,None
145,0,0,14:08:09.3617024,None,None,None,None
146,0,0,14:08:09.3950592,None,None,None,None
147,0,0,14:08:09.4286592,None,None,None,None
148,0,0,14:08:09.4616960,None,None,None,None
149,0,0,14:08:09.4950784,None,None,None,None
150,0,0,14:08:09.5283584,None,None,None,None
151,0,0,14:08:09.5616512,None,None,None,None
152,0,0,14:08:09.5951744,None,None,None,None
153,0,0,14:08:09.6283392,None,None,None,None
154,0,0,14:08:09.6616832,None,None,None,None
155,0,0,14:08:09.6950016,None,None,None,None
156,0,0,14:08:09.7285632,None,None,None,None
157,0,0,14:08:09.7617280,None,None,None,None
158,0,0,14:08:09.7950336,None,None,None,None
159,0,0,14:08:09.8283776,None,None,None,None
160,0,0,14:08:09.8616704,None,None,None,None
161,0,0,14:08:09.8950912,None,None,None,None
162,0,0,14:08:09.9284480,None,None,None,None
163,0,0,14:08:09.9618176,None,None,None,None
164,0,0,14:08:09.9951232,None,None,None,None
165,0,0,14:08:10.0284032,None,None,None,None
166,0,0,14:08:10.0618240,None,None,None,None
167,0,0,14:08:10.0951296,None,None,None,None
168,0,0,14:08:10.1285888,None,None,None,None
169,0,0,14:08:10.1617408,None,None,None,None
170,0,0,14:08:10.1950080,None,None,None,None
171,0,0,14:08:10.2284160,None,None,None,None
172,0,0,14:08:10.2620416,None,None,None,None
173,0,0,14:08:10.2950784,None,None,None,None
174,0,0,14:08:10.3284352,None,None,None,None
175,0,0,14:08:10.3618688,None,None,None,None
176,0,0,14:08:10.3951616,None,None,None,None
177,0,0,14:08:10.4286464,None,None,None,None
178,0,0,14:08:10.4617856,None,None,None,None
179,0,0,14:08:10.4951040,None,None,None,None
180,0,0,14:08:10.5284608,None,None,None,None
181,0,0,14:08:10.5620864,None,None,None,None
182,0,0,14:08:10.5950720,None,None,None,None
183,0,0,14:08:10.6285056,None,None,None,None
184,0,0,14:08:10.6618240,None,None,None,None
185,0,0,14:08:10.6952960,None,None,None,None
186,0,0,14:08:10.7287296,None,None,None,None
187,0,0,14:08:10.7618816,None,None,None,None
188,0,0,14:08:10.7952128,None,None,None,None
189,0,0,14:08:10.8286336,None,None,None,None
190,0,0,14:08:10.8622080,None,None,None,None
191,0,0,14:08:10.8951680,None,None,None,None
192,0,0,14:08:10.9285248,None,None,None,None
193,0,0,14:08:10.9621120,None,None,None,None
194,0,0,14:08:10.9953152,None,None,None,None
195,0,0,14:08:11.0285184,None,None,None,None
196,0,0,14:08:11.0619136,None,None,None,None
197,0,0,14:08:11.0952320,None,None,None,None
198,0,0,14:08:11.1285504,None,None,None,None
199,0,0,14:08:11.1619328,None,None,None,None
200,0,0,14:08:11.1952384,None,None,None,None
201,0,0,14:08:11.2287872,None,None,None,None
202,0,0,14:08:11.2618496,None,None,None,None
203,0,0,14:08:11.2951808,None,None,None,None
204,0,0,14:08:11.3285120,None,None,None,None
205,0,0,14:08:11.3622016,None,None,None,None
206,0,0,14:08:11.3953280,None,None,None,None
207,0,0,14:08:11.4286464,None,None,None,None
208,0,0,14:08:11.4619008,None,None,None,None
209,0,0,14:08:11.4952576,None,None,None,None
210,0,0,14:08:11.5288064,None,None,None,None
211,0,0,14:08:11.5622912,None,None,None,None
212,0,0,14:08:11.5952000,None,None,None,None
213,0,0,14:08:11.6286208,None,None,None,None
214,0,0,14:08:11.6619904,None,None,None,None
215,0,0,14:08:11.6955008,None,None,None,None
216,0,0,14:08:11.7286784,None,None,None,None
217,0,0,14:08:11.7619840,None,None,None,None
218,0,0,14:08:11.7952768,None,None,None,None
219,0,0,14:08:11.8286336,None,None,None,None
220,0,0,14:08:11.8621440,None,None,None,None
221,0,0,14:08:11.8952576,None,None,None,None
222,0,0,14:08:11.9286656,None,None,None,None
223,0,0,14:08:11.9619072,None,None,None,None
224,0,0,14:08:11.9955328,None,None,None,None
225,0,0,14:08:12.0286208,None,None,None,None
226,0,0,14:08:12.0619904,None,None,None,None
227,0,0,14:08:12.0954752,None,None,None,None
228,0,0,14:08:12.1286912,None,None,None,None
229,0,0,14:08:12.1620224,None,None,None,None
230,0,0,14:08:12.1953280,None,None,None,None
231,0,0,14:08:12.2287360,None,None,None,None
232,0,0,14:08:12.2620800,None,None,None,None
233,0,0,14:08:12.2953088,None,None,None,None
234,0,0,14:08:12.3287424,None,None,None,None
235,0,0,14:08:12.3623040,None,None,None,None
236,0,0,14:08:12.3954944,None,None,None,None
237,0,0,14:08:12.4287616,None,None,None,None
238,0,0,14:08:12.4619776,None,None,None,None
239,0,0,14:08:12.4953984,None,None,None,None
240,0,0,14:08:12.5290112,None,None,None,None
241,0,0,14:08:12.5621632,None,None,None,None
242,0,0,14:08:12.5954304,None,None,None,None
243,0,0,14:08:12.6288384,None,None,None,None
244,0,0,14:08:12.6621312,None,None,None,None
245,0,0,14:08:12.6955776,None,None,None,None
246,0,0,14:08:12.7287168,None,None,None,None
247,0,0,14:08:12.7622528,None,None,None,None
248,0,0,14:08:12.7956096,None,None,None,None
249,0,0,14:08:12.8287488,None,None,None,None
250,0,0,14:08:12.8620928,None,None,None,None
251,0,0,14:08:12.8954624,None,None,None,None
252,0,0,14:08:12.9291520,None,None,None,None
253,0,0,14:08:12.9620992,None,None,None,None
254,0,0,14:08:12.9954560,None,None,None,None
255,0,0,14:08:13.0288256,None,None,None,None
256,0,0,14:08:13.0621440,None,None,None,None
257,0,0,14:08:13.0955520,None,None,None,None
258,0,0,14:08:13.1288064,None,None,None,None
259,0,0,14:08:13.1621632,None,None,None,None
260,0,0,14:08:13.1954688,None,None,None,None
261,0,0,14:08:13.2290816,None,None,None,None
262,0,0,14:08:13.2620800,None,None,None,None
263,0,0,14:08:13.2955136,None,None,None,None
264,0,0,14:08:13.3288576,None,None,None,None
265,0,0,14:08:13.3621888,None,None,None,None
266,0,0,14:08:13.3955200,None,None,None,None
267,0,0,14:08:13.4288384,None,None,None,None
268,0,0,14:08:13.4622464,None,None,None,None
269,0,0,14:08:13.4956672,None,None,None,None
270,0,0,14:08:13.5288704,None,None,None,None
271,0,0,14:08:13.5622144,None,None,None,None
272,0,0,14:08:13.5955072,None,None,None,None
273,0,0,14:08:13.6291200,None,None,None,None
274,0,0,14:08:13.6622080,None,None,None,None
275,0,0,14:08:13.6955264,None,None,None,None
276,0,0,14:08:13.7288064,None,None,None,None
277,0,0,14:08:13.7622400,None,None,None,None
278,0,0,14:08:13.7958016,None,None,None,None
279,0,0,14:08:13.8289920,None,None,None,None
280,0,0,14:08:13.8625152,None,None,None,None
281,0,0,14:08:13.8956032,None,None,None,None
282,0,0,14:08:13.9289216,None,None,None,None
283,0,0,14:08:13.9622912,None,None,None,None
284,0,0,14:08:13.9955584,None,None,None,None
285,0,0,14:08:14.0289664,None,None,None,None
286,0,0,14:08:14.0622336,None,None,None,None
287,0,0,14:08:14.0955776,None,None,None,None
288,0,0,14:08:14.1291648,None,None,None,None
289,0,0,14:08:14.1622400,None,None,None,None
290,0,0,14:08:14.1955968,None,None,None,None
291,0,0,14:08:14.2290176,None,None,None,None
292,0,0,14:08:14.2625664,None,None,None,None
293,0,0,14:08:14.2955776,None,None,None,None
294,0,0,14:08:14.3289472,None,None,None,None
295,0,0,14:08:14.3623168,None,None,None,None
296,0,0,14:08:14.3956352,None,None,None,None
297,0,0,14:08:14.4289536,None,None,None,None
298,0,0,14:08:14.4623104,None,None,None,None
299,0,0,14:08:14.4956288,None,None,None,None
300,0,0,14:08:14.5289856,None,None,None,None
301,0,0,14:08:14.5623168,None,None,None,None
302,0,0,14:08:14.5956992,None,None,None,None
303,0,0,14:08:14.6289664,None,None,None,None
304,0,0,14:08:14.6624640,None,None,None,None
305,0,0,14:08:14.6956544,None,None,None,None
306,0,0,14:08:14.7289728,None,None,None,None
307,0,0,14:08:14.7624192,None,None,None,None
308,0,0,14:08:14.7959168,None,None,None,None
309,0,0,14:08:14.8290432,None,None,None,None
310,0,0,14:08:14.8622848,None,None,None,None
311,0,0,14:08:14.8957184,None,None,None,None
312,0,0,14:08:14.9290240,None,None,None,None
313,0,0,14:08:14.9626368,None,None,None,None
314,0,0,14:08:14.9956480,None,None,None,None
315,0,0,14:08:15.0291072,None,None,None,None
316,0,0,14:08:15.0624000,None,None,None,None
317,0,0,14:08:15.0960384,None,None,None,None
318,0,0,14:08:15.1290752,None,None,None,None
319,0,0,14:08:15.1624192,None,None,None,None
320,0,0,14:08:15.1956608,None,None,None,None
321,0,0,14:08:15.2290176,None,None,None,None
322,0,0,14:08:15.2625920,None,None,None,None
323,0,0,14:08:15.2957952,None,None,None,None
324,0,0,14:08:15.3290496,None,None,None,None
325,0,0,14:08:15.3624576,None,None,None,None
326,0,0,14:08:15.3959552,None,None,None,None
327,0,0,14:08:15.4290048,None,None,None,None
328,0,0,14:08:15.4624896,None,None,None,None
329,0,0,14:08:15.4958464,None,None,None,None
330,0,0,14:08:15.5291648,None,None,None,None
331,0,0,14:08:15.5623936,None,None,None,None
332,0,0,14:08:15.5957888,None,None,None,None
333,0,0,14:08:15.6291712,None,None,None,None
334,0,0,14:08:15.6625408,None,None,None,None
335,0,0,14:08:15.6958464,None,None,None,None
336,0,0,14:08:15.7291392,None,None,None,None
337,0,0,14:08:15.7626880,None,None,None,None
338,0,0,14:08:15.7958400,None,None,None,None
339,0,0,14:08:15.8291456,None,None,None,None
340,0,0,14:08:15.8624896,None,None,None,None
341,0,0,14:08:15.8960640,None,None,None,None
342,0,0,14:08:15.9292288,None,None,None,None
343,0,0,14:08:15.9624832,None,None,None,None
344,0,0,14:08:15.9958144,None,None,None,None
345,0,0,14:08:16.0291840,None,None,None,None
346,0,0,14:08:16.0627712,None,None,None,None
347,0,0,14:08:16.0961024,None,None,None,None
348,0,0,14:08:16.1291648,None,None,None,None
349,0,0,14:08:16.1624576,None,None,None,None
350,0,0,14:08:16.1958272,None,None,None,None
351,0,0,14:08:16.2294272,None,None,None,None
352,0,0,14:08:16.2625408,None,None,None,None
353,0,0,14:08:16.2959104,None,None,None,None
354,0,0,14:08:16.3292160,None,None,None,None
355,0,0,14:08:16.3626240,None,None,None,None
356,0,0,14:08:16.3960576,None,None,None,None
357,0,0,14:08:16.4291712,None,None,None,None
358,0,0,14:08:16.4625664,None,None,None,None
359,0,0,14:08:16.4959232,None,None,None,None
360,0,0,14:08:16.5294720,None,None,None,None
361,0,0,14:08:16.5625472,None,None,None,None
362,0,0,14:08:16.5959168,None,None,None,None
363,0,0,14:08:16.6292992,None,None,None,None
364,0,0,14:08:16.6626688,None,None,None,None
365,0,0,14:08:16.6959232,None,None,None,None
366,0,0,14:08:16.7292544,None,None,None,None
367,0,0,14:08:16.7625856,None,None,None,None
368,0,0,14:08:16.7958912,None,None,None,None
369,0,0,14:08:16.8292224,None,None,None,None
370,0,0,14:08:16.8626176,None,None,None,None
371,0,0,14:08:16.8962688,None,None,None,None
372,0,0,14:08:16.9294848,None,None,None,None
373,0,0,14:08:16.9625984,None,None,None,None
374,0,0,14:08:16.9959552,None,None,None,None
375,0,0,14:08:17.0292992,None,None,None,None
376,0,0,14:08:17.0629120,None,None,None,None
377,0,0,14:08:17.0959744,None,None,None,None
378,0,0,14:08:17.1293696,None,None,None,None
379,0,0,14:08:17.1626240,None,None,None,None
380,0,0,14:08:17.1959552,None,None,None,None
381,0,0,14:08:17.2295680,None,None,None,None
382,0,0,14:08:17.2626048,None,None,None,None
383,0,0,14:08:17.2963712,None,None,None,None
384,0,0,14:08:17.3296256,None,None,None,None
385,0,0,14:08:17.3626624,None,None,None,None
386,0,0,14:08:17.3960448,None,None,None,None
387,0,0,14:08:17.4294144,None,None,None,None
388,0,0,14:08:17.4628608,None,None,None,None
389,0,0,14:08:17.4959616,None,None,None,None
390,0,0,14:08:17.5294848,None,None,None,None
391,0,0,14:08:17.5627904,None,None,None,None
392,0,0,14:08:17.5959680,None,None,None,None
393,0,0,14:08:17.6295808,None,None,None,None
394,0,0,14:08:17.6626688,None,None,None,None
395,0,0,14:08:17.6960896,None,None,None,None
396,0,0,14:08:17.7294592,None,None,None,None
397,2147483648,0,14:08:17.7629952,syncpulse,Reward,0,0.3256
398,2147483648,0,14:08:17.7960448,syncpulse,Reward,0,0.3256
399,2147483648,0,14:08:17.8294016,syncpulse,Reward,0,0.3256
400,2147483648,0,14:08:17.8627328,syncpulse,ITI,0,0.3256
401,2147483648,0,14:08:17.8960768,syncpulse,ITI,0,0.3256
402,2147483648,0,14:08:17.9294720,syncpulse,ITI,0,0.3256
403,2147483648,0,14:08:17.9627136,syncpulse,ITI,0,0.3256
404,2147483648,0,14:08:17.9962240,syncpulse,ITI,0,0.3256
405,2147483648,0,14:08:18.0295936,syncpulse,ITI,0,0.3256
406,2147483648,0,14:08:18.0627072,syncpulse,ITI,0,0.3256
407,2147483648,0,14:08:18.0961536,syncpulse,ITI,0,0.3256
408,2147483648,0,14:08:18.1294592,syncpulse,ITI,0,0.3256
409,2147483648,0,14:08:18.1630592,syncpulse,ITI,0,0.3256
410,2147483648,0,14:08:18.1960960,syncpulse,ITI,0,0.3256
411,2147483648,0,14:08:18.2294528,syncpulse,ITI,0,0.3256
412,0,0,14:08:18.2627840,None,ITI,0,0.3256
413,0,0,14:08:18.2961280,None,ITI,0,0.3256
414,0,0,14:08:18.3297792,None,ITI,0,0.3256
415,0,0,14:08:18.3627648,None,ITI,0,0.3256
416,0,0,14:08:18.3963392,None,ITI,0,0.3256
417,0,0,14:08:18.4296960,None,ITI,0,0.3256
418,0,0,14:08:18.4627328,None,ITI,0,0.3256
419,0,0,14:08:18.4962432,None,ITI,0,0.3256
420,0,0,14:08:18.5295232,None,ITI,0,0.3256
421,0,0,14:08:18.5630208,None,ITI,0,0.3256
422,0,0,14:08:18.5961472,None,ITI,0,0.3256
423,0,0,14:08:18.6294784,None,ITI,0,0.3256
424,0,0,14:08:18.6629376,None,ITI,0,0.3256
425,0,0,14:08:18.6962560,None,ITI,0,0.3256
426,0,0,14:08:18.7298048,None,ITI,0,0.3256
427,0,0,14:08:18.7628288,None,ITI,0,0.3256
428,0,0,14:08:18.7962112,None,ITI,0,0.3256
429,0,0,14:08:18.8295296,None,ITI,0,0.3256
430,0,0,14:08:18.8630144,None,ITI,0,0.3256
431,0,0,14:08:18.8961920,None,ITI,0,0.3256
432,0,0,14:08:18.9295232,None,ITI,0,0.3256
433,0,0,14:08:18.9628672,None,ITI,0,0.3256
434,0,0,14:08:18.9962624,None,ITI,0,0.3256
435,0,0,14:08:19.0296064,None,ITI,0,0.3256
436,0,0,14:08:19.0628480,None,ITI,0,0.3256
437,0,0,14:08:19.0961920,None,ITI,0,0.3256
438,0,0,14:08:19.1295360,None,ITI,0,0.3256
439,0,0,14:08:19.1631744,None,ITI,0,0.3256
440,0,0,14:08:19.1961728,None,ITI,0,0.3256
441,0,0,14:08:19.2295680,None,ITI,0,0.3256
442,0,0,14:08:19.2629376,None,ITI,0,0.3256
443,0,0,14:08:19.2965248,None,ITI,0,0.3256
444,0,0,14:08:19.3296000,None,ITI,0,0.3256
445,0,0,14:08:19.3629696,None,ITI,0,0.3256
446,0,0,14:08:19.3962880,None,ITI,0,0.3256
447,0,0,14:08:19.4296448,None,ITI,0,0.3256
448,0,0,14:08:19.4631296,None,ITI,0,0.3256
449,0,0,14:08:19.4963072,None,ITI,0,0.3256
450,0,0,14:08:19.5296000,None,ITI,0,0.3256
451,0,0,14:08:19.5629184,None,ITI,0,0.3256
452,0,0,14:08:19.5965184,None,ITI,0,0.3256
453,0,0,14:08:19.6296448,None,ITI,0,0.3256
454,0,0,14:08:19.6630400,None,ITI,0,0.3256
455,0,0,14:08:19.6961920,None,ITI,0,0.3256
456,0,0,14:08:19.7296512,None,ITI,0,0.3256
457,0,0,14:08:19.7632000,None,ITI,0,0.3256
458,0,0,14:08:19.7962880,None,ITI,0,0.3256
459,0,0,14:08:19.8296064,None,ITI,0,0.3256
460,0,0,14:08:19.8629760,None,ITI,0,0.3256
461,0,0,14:08:19.8966272,None,ITI,0,0.3256
462,0,0,14:08:19.9296640,None,ITI,0,0.3256
463,0,0,14:08:19.9630464,None,ITI,0,0.3256
464,0,0,14:08:19.9962624,None,ITI,0,0.3256
465,0,0,14:08:20.0296448,None,ITI,0,0.3256
466,0,0,14:08:20.0630016,None,ITI,0,0.3256
467,0,0,14:08:20.0964480,None,ITI,0,0.3256
468,0,0,14:08:20.1296768,None,ITI,0,0.3256
469,0,0,14:08:20.1630720,None,ITI,0,0.3256
470,0,0,14:08:20.1963904,None,ITI,0,0.3256
471,0,0,14:08:20.2297216,None,ITI,0,0.3256
472,0,0,14:08:20.2632576,None,ITI,0,0.3256
473,0,0,14:08:20.2963072,None,ITI,0,0.3256
474,0,0,14:08:20.3296896,None,ITI,0,0.3256
475,0,0,14:08:20.3630720,None,ITI,0,0.3256
476,0,0,14:08:20.3965696,None,ITI,0,0.3256
477,0,0,14:08:20.4298112,None,ITI,0,0.3256
478,0,0,14:08:20.4630912,None,ITI,0,0.3256
479,0,0,14:08:20.4964992,None,ITI,0,0.3256
480,0,0,14:08:20.5297536,None,ITI,0,0.3256
481,0,0,14:08:20.5633408,None,ITI,0,0.3256
482,0,0,14:08:20.5965312,None,ITI,0,0.3256
483,0,0,14:08:20.6297472,None,ITI,0,0.3256
484,0,0,14:08:20.6629504,None,ITI,0,0.3256
485,0,0,14:08:20.6965376,None,ITI,0,0.3256
486,0,0,14:08:20.7300352,None,ITI,0,0.3256
487,0,0,14:08:20.7631872,None,ITI,0,0.3256
488,0,0,14:08:20.7964800,None,ITI,0,0.3256
489,0,0,14:08:20.8298112,None,ITI,0,0.3256
490,0,0,14:08:20.8630656,None,ITI,0,0.3256
491,0,0,14:08:20.8967552,None,ITI,0,0.3256
492,0,0,14:08:20.9297408,None,ITI,0,0.3256
493,0,0,14:08:20.9632128,None,ITI,0,0.3256
494,0,0,14:08:20.9965952,None,ITI,0,0.3256
495,0,0,14:08:21.0300800,None,ITI,0,0.3256
496,0,0,14:08:21.0631424,None,ITI,0,0.3256
497,0,0,14:08:21.0965248,None,ITI,0,0.3256
498,0,0,14:08:21.1298304,None,ITI,0,0.3256
499,0,0,14:08:21.1631488,None,ITI,0,0.3256
500,0,0,14:08:21.1965184,None,ITI,0,0.3256
501,0,0,14:08:21.2297856,None,ITI,0,0.3256
502,0,0,14:08:21.2630912,None,ITI,0,0.3256
503,0,0,14:08:21.2964480,None,ITI,0,0.3256
504,0,0,14:08:21.3298816,None,ITI,0,0.3256
505,0,0,14:08:21.3631488,None,ITI,0,0.3256
506,0,0,14:08:21.3967360,None,ITI,0,0.3256
507,0,0,14:08:21.4298880,None,ITI,0,0.3256
508,0,0,14:08:21.4631936,None,ITI,0,0.3256
509,0,0,14:08:21.4965376,None,ITI,0,0.3256
510,0,0,14:08:21.5302272,None,ITI,0,0.3256
511,0,0,14:08:21.5632000,None,ITI,0,0.3256
512,0,0,14:08:21.5965184,None,ITI,0,0.3256
513,0,0,14:08:21.6298368,None,ITI,0,0.3256
514,0,0,14:08:21.6632064,None,ITI,0,0.3256
515,0,0,14:08:21.6968704,None,ITI,0,0.3256
516,0,0,14:08:21.7300608,None,ITI,0,0.3256
517,0,0,14:08:21.7632768,None,ITI,0,0.3256
518,0,0,14:08:21.7966080,None,ITI,0,0.3256
519,0,0,14:08:21.8299392,None,ITI,0,0.3256
520,0,0,14:08:21.8635392,None,ITI,0,0.3256
521,0,0,14:08:21.8965888,None,ITI,0,0.3256
522,0,0,14:08:21.9299712,None,ITI,0,0.3256
523,0,0,14:08:21.9632896,None,ITI,0,0.3256
524,0,0,14:08:21.9966336,None,ITI,0,0.3256
525,0,0,14:08:22.0301440,None,ITI,0,0.3256
526,0,0,14:08:22.0632320,None,ITI,0,0.3256
527,0,0,14:08:22.0966016,None,ITI,0,0.3256
528,0,0,14:08:22.1299584,None,ITI,0,0.3256
529,0,0,14:08:22.1636096,None,ITI,0,0.3256
530,0,0,14:08:22.1966336,None,ITI,0,0.3256
531,0,0,14:08:22.2299648,None,ITI,0,0.3256
532,0,0,14:08:22.2633088,None,ITI,0,0.3256
533,0,0,14:08:22.2966912,None,ITI,0,0.3256
534,0,0,14:08:22.3299456,None,ITI,0,0.3256
535,0,0,14:08:22.3632896,None,ITI,0,0.3256
536,0,0,14:08:22.3966336,None,ITI,0,0.3256
537,0,0,14:08:22.4300288,None,ITI,0,0.3256
538,0,0,14:08:22.4633088,None,ITI,0,0.3256
539,0,0,14:08:22.4967168,None,ITI,0,0.3256
540,0,0,14:08:22.5302400,None,ITI,0,0.3256
541,0,0,14:08:22.5632896,None,ITI,0,0.3256
542,0,0,14:08:22.5966848,None,ITI,0,0.3256
543,0,0,14:08:22.6300672,None,ITI,0,0.3256
544,0,0,14:08:22.6634880,None,ITI,0,0.3256
