,pulse1,pulse2,timestamp,syncpulse,state,trialtype,trialstarttime
123,0,0,14:47:57.7307392,None,None,None,None
124,0,0,14:47:57.7641216,None,None,None,None
125,0,0,14:47:57.7973632,None,None,None,None
126,0,0,14:47:57.8306944,None,None,None,None
127,0,0,14:47:57.8640128,None,None,None,None
128,0,0,14:47:57.8973952,None,None,None,None
129,0,0,14:47:57.9307520,None,None,None,None
130,0,0,14:47:57.9640576,None,None,None,None
131,0,0,14:47:57.9973888,None,None,None,None
132,0,0,14:47:58.0309376,None,None,None,None
133,0,0,14:47:58.0640896,None,None,None,None
134,0,0,14:47:58.0974592,None,None,None,None
135,0,0,14:47:58.1307648,None,None,None,None
136,0,0,14:47:58.1643648,None,None,None,None
137,0,0,14:47:58.1974656,None,None,None,None
138,0,0,14:47:58.2308096,None,None,None,None
139,0,0,14:47:58.2640896,None,None,None,None
140,0,0,14:47:58.2974336,None,None,None,None
141,0,0,14:47:58.3310976,None,None,None,None
142,0,0,14:47:58.3644544,None,None,None,None
143,0,0,14:47:58.3974656,None,None,None,None
144,0,0,14:47:58.4307968,None,None,None,None
145,0,0,14:47:58.4641280,None,None,None,None
146,0,0,14:47:58.4977024,None,None,None,None
147,0,0,14:47:58.5308032,None,None,None,None
148,0,0,14:47:58.5641728,None,None,None,None
149,0,0,14:47:58.5974656,None,None,None,None
150,0,0,14:47:58.6308096,None,None,None,None
151,0,0,14:47:58.6643328,None,None,None,None
152,0,0,14:47:58.6974848,None,None,None,None
153,0,0,14:47:58.7308416,None,None,None,None
154,0,0,14:47:58.7642240,None,None,None,None
155,0,0,14:47:58.7977984,None,None,None,None
156,0,0,14:47:58.8308352,None,None,None,None
157,0,0,14:47:58.8642048,None,None,None,None
158,0,0,14:47:58.8975232,None,None,None,None
159,0,0,14:47:58.9308544,None,None,None,None
160,0,0,14:47:58.9641728,None,None,None,None
161,0,0,14:47:58.9975168,None,None,None,None
162,0,0,14:47:59.0309504,None,None,None,None
163,0,0,14:47:59.0642560,None,None,None,None
164,0,0,14:47:59.0975360,None,None,None,None
165,0,0,14:47:59.1308800,None,None,None,None
166,0,0,14:47:59.1644032,None,None,None,None
167,0,0,14:47:59.1975680,None,None,None,None
168,0,0,14:47:59.2308992,None,None,None,None
169,0,0,14:47:59.2642560,None,None,None,None
170,0,0,14:47:59.2978176,None,None,None,None
171,0,0,14:47:59.3308928,None,None,None,None
172,0,0,14:47:59.3642368,None,None,None,None
173,0,0,14:47:59.3975808,None,None,None,None
174,0,0,14:47:59.4309120,None,None,None,None
175,0,0,14:47:59.4645760,None,None,None,None
176,0,0,14:47:59.4978176,None,None,None,None
177,0,0,14:47:59.5309568,None,None,None,None
178,0,0,14:47:59.5643136,None,None,None,None
179,0,0,14:47:59.5976192,None,None,None,None
180,0,0,14:47:59.6312704,None,None,None,None
181,0,0,14:47:59.6642816,None,None,None,None
182,0,0,14:47:59.6976000,None,None,None,None
183,0,0,14:47:59.7309440,None,None,None,None
184,0,0,14:47:59.7642752,None,None,None,None
185,0,0,14:47:59.7978624,None,None,None,None
186,0,0,14:47:59.8309888,None,None,None,None
187,0,0,14:47:59.8643072,None,None,None,None
188,0,0,14:47:59.8976512,None,None,None,None
189,0,0,14:47:59.9312768,None,None,None,None
190,0,0,14:47:59.9643264,None,None,None,None
191,0,0,14:47:59.9977088,None,None,None,None
192,0,0,14:48:00.0309760,None,None,None,None
193,0,0,14:48:00.0643968,None,None,None,None
194,0,0,14:48:00.0977152,None,None,None,None
195,0,0,14:48:00.1309952,None,None,None,None
196,0,0,14:48:00.1646336,None,None,None,None
197,0,0,14:48:00.1978752,None,None,None,None
198,0,0,14:48:00.2310144,None,None,None,None
199,0,0,14:48:00.2643840,None,None,None,None
200,0,0,14:48:00.2976640,None,None,None,None
201,0,0,14:48:00.3313152,None,None,None,None
202,0,0,14:48:00.3644416,None,None,None,None
203,0,0,14:48:00.3976960,None,None,None,None
204,0,0,14:48:00.4311168,None,None,None,None
205,0,0,14:48:00.4643712,None,None,None,None
206,0,0,14:48:00.4979200,None,None,None,None
207,0,0,14:48:00.5310336,None,None,None,None
208,0,0,14:48:00.5644288,None,None,None,None
209,0,0,14:48:00.5977344,None,None,None,None
210,0,0,14:48:00.6313856,None,None,None,None
211,0,0,14:48:00.6644352,None,None,None,None
212,0,0,14:48:00.6976896,None,None,None,None
213,0,0,14:48:00.7311872,None,None,None,None
214,0,0,14:48:00.7644160,None,None,None,None
215,0,0,14:48:00.7979136,None,None,None,None
216,0,0,14:48:00.8311168,None,None,None,None
217,0,0,14:48:00.8644352,None,None,None,None
218,0,0,14:48:00.8977792,None,None,None,None
219,0,0,14:48:00.9313536,None,None,None,None
220,0,0,14:48:00.9644928,None,None,None,None
221,0,0,14:48:00.9977856,None,None,None,None
222,0,0,14:48:01.0311424,None,None,None,None
223,0,0,14:48:01.0645376,None,None,None,None
224,0,0,14:48:01.0979712,None,None,None,None
225,0,0,14:48:01.1312000,None,None,None,None
226,0,0,14:48:01.1644544,None,None,None,None
227,0,0,14:48:01.1978240,None,None,None,None
228,0,0,14:48:01.2314496,None,None,None,None
229,0,0,14:48:01.2647296,None,None,None,None
230,0,0,14:48:01.2980992,None,None,None,None
231,0,0,14:48:01.3312768,None,None,None,None
232,0,0,14:48:01.3645952,None,None,None,None
233,0,0,14:48:01.3979264,None,None,None,None
234,0,0,14:48:01.4314624,None,None,None,None
235,0,0,14:48:01.4644992,None,None,None,None
236,0,0,14:48:01.4978304,None,None,None,None
237,0,0,14:48:01.5312000,None,None,None,None
238,0,0,14:48:01.5646720,None,None,None,None
239,0,0,14:48:01.5980160,None,None,None,None
240,0,0,14:48:01.6312320,None,None,None,None
241,0,0,14:48:01.6645376,None,None,None,None
242,0,0,14:48:01.6979456,None,None,None,None
243,0,0,14:48:01.7314176,None,None,None,None
244,0,0,14:48:01.7646080,None,None,None,None
245,0,0,14:48:01.7980288,None,None,None,None
246,0,0,14:48:01.8312320,None,None,None,None
247,0,0,14:48:01.8645632,None,None,None,None
248,0,0,14:48:01.8978816,None,None,None,None
249,0,0,14:48:01.9313664,None,None,None,None
250,0,0,14:48:01.9645568,None,None,None,None
251,0,0,14:48:01.9979136,None,None,None,None
252,0,0,14:48:02.0312448,None,None,None,None
253,0,0,14:48:02.0649216,None,None,None,None
254,0,0,14:48:02.0980352,None,None,None,None
255,0,0,14:48:02.1313024,None,None,None,None
256,0,0,14:48:02.1646336,None,None,None,None
257,0,0,14:48:02.1980288,None,None,None,None
258,0,0,14:48:02.2315136,None,None,None,None
259,0,0,14:48:02.2646144,None,None,None,None
260,0,0,14:48:02.2979584,None,None,None,None
261,0,0,14:48:02.3313920,None,None,None,None
262,0,0,14:48:02.3650688,None,None,None,None
263,0,0,14:48:02.3981312,None,None,None,None
264,0,0,14:48:02.4314752,None,None,None,None
265,0,0,14:48:02.4646656,None,None,None,None
266,0,0,14:48:02.4980096,None,None,None,None
267,0,0,14:48:02.5314944,None,None,None,None
268,0,0,14:48:02.5648896,None,None,None,None
269,0,0,14:48:02.5979520,None,None,None,None
270,0,0,14:48:02.6313984,None,None,None,None
271,0,0,14:48:02.6646784,None,None,None,None
272,0,0,14:48:02.6979968,None,None,None,None
273,0,0,14:48:02.7315712,None,None,None,None
274,0,0,14:48:02.7646720,None,None,None,None
275,0,0,14:48:02.7980032,None,None,None,None
276,0,0,14:48:02.8313600,None,None,None,None
277,0,0,14:48:02.8649344,None,None,None,None
278,0,0,14:48:02.8980096,None,None,None,None
279,0,0,14:48:02.9314816,None,None,None,None
280,0,0,14:48:02.9647232,None,None,None,None
281,0,0,14:48:02.9980672,None,None,None,None
282,0,0,14:48:03.0314240,None,None,None,None
283,0,0,14:48:03.0649600,None,None,None,None
284,0,0,14:48:03.0980736,None,None,None,None
285,0,0,14:48:03.1313664,None,None,None,None
286,0,0,14:48:03.1646976,None,None,None,None
287,0,0,14:48:03.1983104,None,None,None,None
288,0,0,14:48:03.2313984,None,None,None,None
289,0,0,14:48:03.2647552,None,None,None,None
290,0,0,14:48:03.2980864,None,None,None,None
291,0,0,14:48:03.3314304,None,None,None,None
292,0,0,14:48:03.3649792,None,None,None,None
293,0,0,14:48:03.3981952,None,None,None,None
294,0,0,14:48:03.4314240,None,None,None,None
295,0,0,14:48:03.4647424,None,None,None,None
296,0,0,14:48:03.4983296,None,None,None,None
297,0,0,14:48:03.5316736,None,None,None,None
298,0,0,14:48:03.5650176,None,None,None,None
299,0,0,14:48:03.5981056,None,None,None,None
300,0,0,14:48:03.6314368,None,None,None,None
301,0,0,14:48:03.6647936,None,None,None,None
302,0,0,14:48:03.6983424,None,None,None,None
303,0,0,14:48:03.7314176,None,None,None,None
304,0,0,14:48:03.7648384,None,None,None,None
305,0,0,14:48:03.7981568,None,None,None,None
306,0,0,14:48:03.8315008,None,None,None,None
307,0,0,14:48:03.8650112,None,None,None,None
308,0,0,14:48:03.8982272,None,None,None,None
309,0,0,14:48:03.9315072,None,None,None,None
310,0,0,14:48:03.9648128,None,None,None,None
311,0,0,14:48:03.9983872,None,None,None,None
312,0,0,14:48:04.0315008,None,None,None,None
313,0,0,14:48:04.0648448,None,None,None,None
314,0,0,14:48:04.0981760,None,None,None,None
315,0,0,14:48:04.1316096,None,None,None,None
316,0,0,14:48:04.1648768,None,None,None,None
317,0,0,14:48:04.1984256,None,None,None,None
318,0,0,14:48:04.2315392,None,None,None,None
319,0,0,14:48:04.2648704,None,None,None,None
320,0,0,14:48:04.2981888,None,None,None,None
321,0,0,14:48:04.3317888,None,None,None,None
322,0,0,14:48:04.3648768,None,None,None,None
323,0,0,14:48:04.3982464,None,None,None,None
324,0,0,14:48:04.4315392,None,None,None,None
325,0,0,14:48:04.4648832,None,None,None,None
326,0,0,14:48:04.4984576,None,None,None,None
327,0,0,14:48:04.5315840,None,None,None,None
328,0,0,14:48:04.5649280,None,None,None,None
329,0,0,14:48:04.5982848,None,None,None,None
330,0,0,14:48:04.6318336,None,None,None,None
331,0,0,14:48:04.6651392,None,None,None,None
332,0,0,14:48:04.6982272,None,None,None,None
333,0,0,14:48:04.7316096,None,None,None,None
334,0,0,14:48:04.7649408,None,None,None,None
335,0,0,14:48:04.7983104,None,None,None,None
336,0,0,14:48:04.8315648,None,None,None,None
337,0,0,14:48:04.8649856,None,None,None,None
338,0,0,14:48:04.8985216,None,None,None,None
339,0,0,14:48:04.9315840,None,None,None,None
340,0,0,14:48:04.9649920,None,None,None,None
341,0,0,14:48:04.9982848,None,None,None,None
342,0,0,14:48:05.0319104,None,None,None,None
343,0,0,14:48:05.0649984,None,None,None,None
344,0,0,14:48:05.0982912,None,None,None,None
345,0,0,14:48:05.1316608,None,None,None,None
346,0,0,14:48:05.1650304,None,None,None,None
347,0,0,14:48:05.1986304,None,None,None,None
348,0,0,14:48:05.2316800,None,None,None,None
349,0,0,14:48:05.2650112,None,None,None,None
350,0,0,14:48:05.2983296,None,None,None,None
351,0,0,14:48:05.3319040,None,None,None,None
352,0,0,14:48:05.3650176,None,None,None,None
353,0,0,14:48:05.3983360,None,None,None,None
354,0,0,14:48:05.4316800,None,None,None,None
355,0,0,14:48:05.4651136,None,None,None,None
356,0,0,14:48:05.4985344,None,None,None,None
357,0,0,14:48:05.5317376,None,None,None,None
358,0,0,14:48:05.5651200,None,None,None,None
359,0,0,14:48:05.5985024,None,None,None,None
360,0,0,14:48:05.6320512,None,None,None,None
361,0,0,14:48:05.6650240,None,None,None,None
362,0,0,14:48:05.6983936,None,None,None,None
363,0,0,14:48:05.7317376,None,None,None,None
364,0,0,14:48:05.7650176,None,None,None,None
365,0,0,14:48:05.7984000,None,None,None,None
366,0,0,14:48:05.8317184,None,None,None,None
367,0,0,14:48:05.8651136,None,None,None,None
368,0,0,14:48:05.8984448,None,None,None,None
369,0,0,14:48:05.9317632,None,None,None,None
370,0,0,14:48:05.9650688,None,None,None,None
371,0,0,14:48:05.9986560,None,None,None,None
372,0,0,14:48:06.0317440,None,None,None,None
373,0,0,14:48:06.0651264,None,None,None,None
374,0,0,14:48:06.0984448,None,None,None,None
375,0,0,14:48:06.1320192,None,None,None,None
376,0,0,14:48:06.1651328,None,None,None,None
377,0,0,14:48:06.1984896,None,None,None,None
378,0,0,14:48:06.2317312,None,None,None,None
379,0,0,14:48:06.2651008,None,None,None,None
380,0,0,14:48:06.2987136,None,None,None,None
381,0,0,14:48:06.3321728,None,None,None,None
382,0,0,14:48:06.3650944,None,None,None,None
383,0,0,14:48:06.3984512,None,None,None,None
384,0,0,14:48:06.4318080,None,None,None,None
385,0,0,14:48:06.4655232,None,None,None,None
386,0,0,14:48:06.4985088,None,None,None,None
387,0,0,14:48:06.5318144,None,None,None,None
388,0,0,14:48:06.5651328,None,None,None,None
389,0,0,14:48:06.5985024,None,None,None,None
390,0,0,14:48:06.6319872,None,None,None,None
391,0,0,14:48:06.6651520,None,None,None,None
392,0,0,14:48:06.6985472,None,None,None,None
393,0,0,14:48:06.7318272,None,None,None,None
394,0,0,14:48:06.7654272,None,None,None,None
395,0,0,14:48:06.7985408,None,None,None,None
396,0,0,14:48:06.8318592,None,None,None,None
397,0,0,14:48:06.8652032,None,None,None,None
398,0,0,14:48:06.8985600,None,None,None,None
399,0,0,14:48:06.9318528,None,None,None,None
400,0,0,14:48:06.9651968,None,None,None,None
401,0,0,14:48:06.9985280,None,None,None,None
402,0,0,14:48:07.0318336,None,None,None,None
403,0,0,14:48:07.0652544,None,None,None,None
404,0,0,14:48:07.0985856,None,None,None,None
405,0,0,14:48:07.1321344,None,None,None,None
406,0,0,14:48:07.1652480,None,None,None,None
407,0,0,14:48:07.1985536,None,None,None,None
408,0,0,14:48:07.2319104,None,None,None,None
409,0,0,14:48:07.2654720,None,None,None,None
410,0,0,14:48:07.2985856,None,None,None,None
411,0,0,14:48:07.3319296,None,None,None,None
412,0,0,14:48:07.3652480,None,None,None,None
413,0,0,14:48:07.3986304,None,None,None,None
414,0,0,14:48:07.4321792,None,None,None,None
415,0,0,14:48:07.4655360,None,None,None,None
416,0,0,14:48:07.4985856,None,None,None,None
417,0,0,14:48:07.5319808,None,None,None,None
418,0,0,14:48:07.5652864,None,None,None,None
419,0,0,14:48:07.5988864,None,None,None,None
420,0,0,14:48:07.6319360,None,None,None,None
421,0,0,14:48:07.6653184,None,None,None,None
422,0,0,14:48:07.6986496,None,None,None,None
423,0,0,14:48:07.7319808,None,None,None,None
424,0,0,14:48:07.7655808,None,None,None,None
425,0,0,14:48:07.7986432,None,None,None,None
426,0,0,14:48:07.8319744,None,None,None,None
427,0,0,14:48:07.8653184,None,None,None,None
428,0,0,14:48:07.8989184,None,None,None,None
429,0,0,14:48:07.9320320,None,None,None,None
430,0,0,14:48:07.9653760,None,None,None,None
431,0,0,14:48:07.9986688,None,None,None,None
432,0,0,14:48:08.0320256,None,None,None,None
433,0,0,14:48:08.0653824,None,None,None,None
434,0,0,14:48:08.0987264,None,None,None,None
435,0,0,14:48:08.1321088,None,None,None,None
436,0,0,14:48:08.1653760,None,None,None,None
437,0,0,14:48:08.1986816,None,None,None,None
438,0,0,14:48:08.2320896,None,None,None,None
439,0,0,14:48:08.2655360,None,None,None,None
440,0,0,14:48:08.2987008,None,None,None,None
441,0,0,14:48:08.3321216,None,None,None,None
442,0,0,14:48:08.3654016,None,None,None,None
443,0,0,14:48:08.3990400,None,None,None,None
444,0,0,14:48:08.4320896,None,None,None,None
445,0,0,14:48:08.4654336,None,None,None,None
446,0,0,14:48:08.4987776,None,None,None,None
447,0,0,14:48:08.5320960,None,None,None,None
448,0,0,14:48:08.5656704,None,None,None,None
449,0,0,14:48:08.5989248,None,None,None,None
450,0,0,14:48:08.6320768,None,None,None,None
451,0,0,14:48:08.6654208,None,None,None,None
452,0,0,14:48:08.6987520,None,None,None,None
453,0,0,14:48:08.7324032,None,None,None,None
454,0,0,14:48:08.7654528,None,None,None,None
455,0,0,14:48:08.7987968,None,None,None,None
456,0,0,14:48:08.8321664,None,None,None,None
457,0,0,14:48:08.8654976,None,None,None,None
458,0,0,14:48:08.8989824,None,None,None,None
459,0,0,14:48:08.9321216,None,None,None,None
460,0,0,14:48:08.9654528,None,None,None,None
461,0,0,14:48:08.9988096,None,None,None,None
462,0,0,14:48:09.0324224,None,None,None,None
463,0,0,14:48:09.0655744,None,None,None,None
464,0,0,14:48:09.0987904,None,None,None,None
465,0,0,14:48:09.1321472,None,None,None,None
466,0,0,14:48:09.1655040,None,None,None,None
467,0,0,14:48:09.1988352,None,None,None,None
468,0,0,14:48:09.2322432,None,None,None,None
469,0,0,14:48:09.2657280,None,None,None,None
470,0,0,14:48:09.2991104,None,None,None,None
471,0,0,14:48:09.3321728,None,None,None,None
472,0,0,14:48:09.3655168,None,None,None,None
473,0,0,14:48:09.3988608,None,None,None,None
474,0,0,14:48:09.4324608,None,None,None,None
475,0,0,14:48:09.4655616,None,None,None,None
476,0,0,14:48:09.4989184,None,None,None,None
477,0,0,14:48:09.5321984,None,None,None,None
478,0,0,14:48:09.5655296,None,None,None,None
479,0,0,14:48:09.5991424,None,None,None,None
480,0,0,14:48:09.6322176,None,None,None,None
481,0,0,14:48:09.6656128,None,None,None,None
482,0,0,14:48:09.6988672,None,None,None,None
483,0,0,14:48:09.7324928,None,None,None,None
484,0,0,14:48:09.7656192,None,None,None,None
485,0,0,14:48:09.7989248,None,None,None,None
486,0,0,14:48:09.8322432,None,None,None,None
487,0,0,14:48:09.8655616,None,None,None,None
488,0,0,14:48:09.8991616,None,None,None,None
489,0,0,14:48:09.9322624,None,None,None,None
490,0,0,14:48:09.9656192,None,None,None,None
491,0,0,14:48:09.9989376,None,None,None,None
492,0,0,14:48:10.0325632,None,None,None,None
493,0,0,14:48:10.0656000,None,None,None,None
494,0,0,14:48:10.0989696,None,None,None,None
495,0,0,14:48:10.1322240,None,None,None,None
496,0,0,14:48:10.1656576,None,None,None,None
497,0,0,14:48:10.1991680,None,None,None,None
498,0,0,14:48:10.2323072,None,None,None,None
499,0,0,14:48:10.2656128,None,None,None,None
500,0,0,14:48:10.2989952,None,None,None,None
501,0,0,14:48:10.3325696,None,None,None,None
502,0,0,14:48:10.3658240,None,None,None,None
503,0,0,14:48:10.3991808,None,None,None,None
504,0,0,14:48:10.4323712,None,None,None,None
505,0,0,14:48:10.4656640,None,None,None,None
506,0,0,14:48:10.4989440,None,None,None,None
507,0,0,14:48:10.5326464,None,None,None,None
508,0,0,14:48:10.5657088,None,None,None,None
509,0,0,14:48:10.5990400,None,None,None,None
510,0,0,14:48:10.6323456,None,None,None,None
511,0,0,14:48:10.6655872,None,None,None,None
512,0,0,14:48:10.6992512,None,None,None,None
513,0,0,14:48:10.7323648,None,None,None,None
514,0,0,14:48:10.7657344,None,None,None,None
515,0,0,14:48:10.7991296,None,None,None,None
516,0,0,14:48:10.8326016,None,None,None,None
517,0,0,14:48:10.8656512,None,None,None,None
518,0,0,14:48:10.8990848,None,None,None,None
519,0,0,14:48:10.9323648,None,None,None,None
520,0,0,14:48:10.9657472,None,None,None,None
521,0,0,14:48:10.9990656,None,None,None,None
522,0,0,14:48:11.0326016,None,None,None,None
523,2147483648,0,14:48:11.0657792,syncpulse,LED,3,2.5252
524,2147483648,0,14:48:11.0990336,syncpulse,LED,3,2.5252
525,2147483648,0,14:48:11.1324032,syncpulse,LED,3,2.5252
526,2147483648,0,14:48:11.1660288,syncpulse,LED,3,2.5252
527,2147483648,0,14:48:11.1990272,syncpulse,LED,3,2.5252
528,2147483648,0,14:48:11.2324736,syncpulse,LED,3,2.5252
529,2147483648,0,14:48:11.2658048,syncpulse,LED,3,2.5252
530,2147483648,0,14:48:11.2991104,syncpulse,LED,3,2.5252
531,0,0,14:48:11.3326976,None,OdorDelay,3,2.5252
532,0,0,14:48:11.3657600,None,OdorDelay,3,2.5252
533,0,0,14:48:11.3990912,None,OdorDelay,3,2.5252
534,0,0,14:48:11.4325760,None,OdorDelay,3,2.5252
535,0,0,14:48:11.4662400,None,OdorDelay,3,2.5252
536,0,0,14:48:11.4991360,None,OdorDelay,3,2.5252
537,0,0,14:48:11.5328256,None,OdorDelay,3,2.5252
538,0,0,14:48:11.5657984,None,OdorDelay,3,2.5252
539,0,0,14:48:11.5994240,None,OdorDelay,3,2.5252
540,0,0,14:48:11.6325888,None,OdorDelay,3,2.5252
541,0,0,14:48:11.6658176,None,OdorDelay,3,2.5252
542,0,0,14:48:11.6991616,None,OdorDelay,3,2.5252
543,0,0,14:48:11.7325184,None,OdorDelay,3,2.5252
544,0,0,14:48:11.7658880,None,OdorDelay,3,2.5252
545,0,0,14:48:11.7991808,None,OdorDelay,3,2.5252
546,0,0,14:48:11.8324992,None,OdorDelay,3,2.5252
547,0,0,14:48:11.8660608,None,OdorDelay,3,2.5252
548,0,0,14:48:11.8991872,None,OdorDelay,3,2.5252
549,0,0,14:48:11.9325184,None,OdorDelay,3,2.5252
550,0,0,14:48:11.9659264,None,OdorDelay,3,2.5252
551,0,0,14:48:11.9994880,None,OdorDelay,3,2.5252
552,0,0,14:48:12.0325888,None,OdorDelay,3,2.5252
553,0,0,14:48:12.0658432,None,OdorDelay,3,2.5252
554,0,0,14:48:12.0991616,None,OdorDelay,3,2.5252
555,0,0,14:48:12.1325056,None,OdorDelay,3,2.5252
556,0,0,14:48:12.1661184,None,OdorDelay,3,2.5252
557,0,0,14:48:12.1993600,None,OdorDelay,3,2.5252
558,0,0,14:48:12.2324864,None,OdorDelay,3,2.5252
559,0,0,14:48:12.2659072,None,OdorDelay,3,2.5252
560,0,0,14:48:12.2992384,None,OdorDelay,3,2.5252
561,0,0,14:48:12.3328384,None,Odor,3,2.5252
562,0,0,14:48:12.3659392,None,Odor,3,2.5252
563,0,0,14:48:12.3992832,None,Odor,3,2.5252
564,0,0,14:48:12.4326144,None,Odor,3,2.5252
