pulse1,pulse2,timestamp,syncpulse,state,trialtype,trialstarttime,bpod_time_ms,lickframe
0,0,19:05:29.5470592,None,None,None,,,0
0,0,19:05:29.5800448,None,None,None,,,0
0,0,19:05:29.6134016,None,None,None,,,0
0,0,19:05:29.6467200,None,None,None,,,0
0,0,19:05:29.6801280,None,None,None,,,0
0,0,19:05:29.7135616,None,None,None,,,0
0,0,19:05:29.7467520,None,None,None,,,0
0,0,19:05:29.7800960,None,None,None,,,0
0,0,19:05:29.8134400,None,None,None,,,0
0,0,19:05:29.8470656,None,None,None,,,0
0,0,19:05:29.8801408,None,None,None,,,0
0,0,19:05:29.9134720,None,None,None,,,0
0,0,19:05:29.9467520,None,None,None,,,0
0,0,19:05:29.9801728,None,None,None,,,0
0,0,19:05:30.0136832,None,None,None,,,0
0,0,19:05:30.0467200,None,None,None,,,0
0,0,19:05:30.0802944,None,None,None,,,0
0,0,19:05:30.1137024,None,None,None,,,0
0,0,19:05:30.1471744,None,None,None,,,0
0,0,19:05:30.1801728,None,None,None,,,0
0,0,19:05:30.2134656,None,None,None,,,0
0,0,19:05:30.2469632,None,None,None,,,0
0,0,19:05:30.2802688,None,None,None,,,0
0,0,19:05:30.3135104,None,None,None,,,0
0,0,19:05:30.3468288,None,None,None,,,0
0,0,19:05:30.3801728,None,None,None,,,0
0,0,19:05:30.4135552,None,None,None,,,0
0,0,19:05:30.4468480,None,None,None,,,0
0,0,19:05:30.4801792,None,None,None,,,0
0,0,19:05:30.5137152,None,None,None,,,0
0,0,19:05:30.5468928,None,None,None,,,0
0,0,19:05:30.5802112,None,None,None,,,0
0,0,19:05:30.6135552,None,None,None,,,0
0,0,19:05:30.6471680,None,None,None,,,0
0,0,19:05:30.6801664,None,None,None,,,0
0,0,19:05:30.7135360,None,None,None,,,0
0,0,19:05:30.7469952,None,None,None,,,0
0,0,19:05:30.7801984,None,None,None,,,0
0,0,19:05:30.8138112,None,None,None,,,0
0,0,19:05:30.8471168,None,None,None,,,0
0,0,19:05:30.8802944,None,None,None,,,0
0,0,19:05:30.9135872,None,None,None,,,0
0,0,19:05:30.9469056,None,None,None,,,0
0,0,19:05:30.9805312,None,None,None,,,0
0,0,19:05:31.0135936,None,None,None,,,0
0,0,19:05:31.0469632,None,None,None,,,0
0,0,19:05:31.0803712,None,None,None,,,0
0,0,19:05:31.1135744,None,None,None,,,0
0,0,19:05:31.1471488,None,None,None,,,0
0,0,19:05:31.1802496,None,None,None,,,0
0,0,19:05:31.2136192,None,None,None,,,0
0,0,19:05:31.2469632,None,None,None,,,0
0,0,19:05:31.2805632,None,None,None,,,0
0,0,19:05:31.3136640,None,None,None,,,0
0,0,19:05:31.3469312,None,None,None,,,0
0,0,19:05:31.3802624,None,None,None,,,0
0,0,19:05:31.4135424,None,None,None,,,0
0,0,19:05:31.4469504,None,None,None,,,0
0,0,19:05:31.4803072,None,None,None,,,0
0,0,19:05:31.5136512,None,None,None,,,0
0,0,19:05:31.5469824,None,None,None,,,0
0,0,19:05:31.5803264,None,None,None,,,0
0,0,19:05:31.6136704,None,None,None,,,0
0,0,19:05:31.6472064,None,None,None,,,0
0,0,19:05:31.6803200,None,None,None,,,0
0,0,19:05:31.7136640,None,None,None,,,0
0,0,19:05:31.7469824,None,None,None,,,0
0,0,19:05:31.7806208,None,None,None,,,0
0,0,19:05:31.8136832,None,None,None,,,0
0,0,19:05:31.8470912,None,None,None,,,0
0,0,19:05:31.8804224,None,None,None,,,0
0,0,19:05:31.9137280,None,None,None,,,0
0,0,19:05:31.9472896,None,None,None,,,0
0,0,19:05:31.9806464,None,None,None,,,0
0,0,19:05:32.0136832,None,None,None,,,0
0,0,19:05:32.0470144,None,None,None,,,0
0,0,19:05:32.0803584,None,None,None,,,0
0,0,19:05:32.1139072,None,None,None,,,0
0,0,19:05:32.1470720,None,None,None,,,0
0,0,19:05:32.1804288,None,None,None,,,0
0,0,19:05:32.2136960,None,None,None,,,0
0,0,19:05:32.2470784,None,None,None,,,0
0,0,19:05:32.2805888,None,None,None,,,0
0,0,19:05:32.3137536,None,None,None,,,0
0,0,19:05:32.3470592,None,None,None,,,0
0,0,19:05:32.3804800,None,None,None,,,0
0,0,19:05:32.4140160,None,None,None,,,0
0,0,19:05:32.4471296,None,None,None,,,0
0,0,19:05:32.4803840,None,None,None,,,0
0,0,19:05:32.5137536,None,None,None,,,0
0,0,19:05:32.5471488,None,None,None,,,0
0,0,19:05:32.5804800,None,None,None,,,0
0,0,19:05:32.6138240,None,None,None,,,0
0,0,19:05:32.6471808,None,None,None,,,0
0,0,19:05:32.6804736,None,None,None,,,0
0,0,19:05:32.7137792,None,None,None,,,0
0,0,19:05:32.7471232,None,None,None,,,0
0,0,19:05:32.7807232,None,None,None,,,0
0,0,19:05:32.8138496,None,None,None,,,0
0,0,19:05:32.8471424,None,None,None,,,0
0,0,19:05:32.8804992,None,None,None,,,0
0,0,19:05:32.9140224,None,None,None,,,0
0,0,19:05:32.9471872,None,None,None,,,0
0,0,19:05:32.9804416,None,None,None,,,0
0,0,19:05:33.0138112,None,None,None,,,0
0,0,19:05:33.0471424,None,None,None,,,0
0,0,19:05:33.0807552,None,None,None,,,0
0,0,19:05:33.1140992,None,None,None,,,0
0,0,19:05:33.1471872,None,None,None,,,0
0,0,19:05:33.1805824,None,None,None,,,0
0,0,19:05:33.2138752,None,None,None,,,0
0,0,19:05:33.2474624,None,None,None,,,0
0,0,19:05:33.2805888,None,None,None,,,0
0,0,19:05:33.3139072,None,None,None,,,0
0,0,19:05:33.3472384,None,None,None,,,0
0,0,19:05:33.3806208,None,None,None,,,0
0,0,19:05:33.4140672,None,None,None,,,0
0,0,19:05:33.4472192,None,None,None,,,0
0,0,19:05:33.4805504,None,None,None,,,0
0,0,19:05:33.5138304,None,None,None,,,0
0,0,19:05:33.5475584,None,None,None,,,0
0,0,19:05:33.5807104,None,None,None,,,0
0,0,19:05:33.6138880,None,None,None,,,0
0,0,19:05:33.6472448,None,None,None,,,0
0,0,19:05:33.6805504,None,None,None,,,0
0,0,19:05:33.7138944,None,None,None,,,0
0,0,19:05:33.7472384,None,None,None,,,0
0,0,19:05:33.7806336,None,None,None,,,0
0,0,19:05:33.8139520,None,None,None,,,0
0,0,19:05:33.8472960,None,None,None,,,0
0,0,19:05:33.8806144,None,None,None,,,0
0,0,19:05:33.9139328,None,None,None,,,0
0,0,19:05:33.9474944,None,None,None,,,0
0,0,19:05:33.9806592,None,None,None,,,0
0,0,19:05:34.0139008,None,None,None,,,0
0,0,19:05:34.0472960,None,None,None,,,0
0,0,19:05:34.0809216,None,None,None,,,0
0,0,19:05:34.1139840,None,None,None,,,0
0,0,19:05:34.1473152,None,None,None,,,0
0,0,19:05:34.1806464,None,None,None,,,0
0,0,19:05:34.2140288,None,None,None,,,0
0,0,19:05:34.2473856,None,None,None,,,0
0,0,19:05:34.2806528,None,None,None,,,0
0,0,19:05:34.3140224,None,None,None,,,0
0,0,19:05:34.3473792,None,None,None,,,0
0,0,19:05:34.3809280,None,None,None,,,0
0,0,19:05:34.4139648,None,None,None,,,0
0,0,19:05:34.4473600,None,None,None,,,0
0,0,19:05:34.4807168,None,None,None,,,0
0,0,19:05:34.5140608,None,None,None,,,0
0,0,19:05:34.5476096,None,None,None,,,0
0,0,19:05:34.5807360,None,None,None,,,0
0,0,19:05:34.6140672,None,None,None,,,0
0,0,19:05:34.6472832,None,None,None,,,0
0,0,19:05:34.6809600,None,None,None,,,0
0,0,19:05:34.7140480,None,None,None,,,0
0,0,19:05:34.7474560,None,None,None,,,0
0,0,19:05:34.7807360,None,None,None,,,0
0,0,19:05:34.8140800,None,None,None,,,0
0,0,19:05:34.8473984,None,None,None,,,0
0,0,19:05:34.8806400,None,None,None,,,0
0,0,19:05:34.9140992,None,None,None,,,0
0,0,19:05:34.9474304,None,None,None,,,0
0,0,19:05:34.9807360,None,None,None,,,0
0,0,19:05:35.0140928,None,None,None,,,0
0,0,19:05:35.0476288,None,None,None,,,0
0,0,19:05:35.0807552,None,None,None,,,0
0,0,19:05:35.1141248,None,None,None,,,0
0,0,19:05:35.1474048,None,None,None,,,0
0,0,19:05:35.1810560,None,None,None,,,0
0,0,19:05:35.2141184,None,None,None,,,0
0,0,19:05:35.2474880,None,None,None,,,0
0,0,19:05:35.2807936,None,None,None,,,0
0,0,19:05:35.3142272,None,None,None,,,0
0,0,19:05:35.3477248,None,None,None,,,0
0,0,19:05:35.3810688,None,None,None,,,0
0,0,19:05:35.4141696,None,None,None,,,0
0,0,19:05:35.4474496,None,None,None,,,0
0,0,19:05:35.4807808,None,None,None,,,0
0,0,19:05:35.5143808,None,None,None,,,0
0,0,19:05:35.5474688,None,None,None,,,0
0,0,19:05:35.5808384,None,None,None,,,0
0,0,19:05:35.6141824,None,None,None,,,0
0,0,19:05:35.6475008,None,None,None,,,0
0,0,19:05:35.6810240,None,None,None,,,0
0,0,19:05:35.7142144,None,None,None,,,0
0,0,19:05:35.7475328,None,None,None,,,0
0,0,19:05:35.7808384,None,None,None,,,0
0,0,19:05:35.8144896,None,None,None,,,0
0,0,19:05:35.8474880,None,None,None,,,0
0,0,19:05:35.8808576,None,None,None,,,0
0,0,19:05:35.9142528,None,None,None,,,0
0,0,19:05:35.9475584,None,None,None,,,0
0,0,19:05:35.9808768,None,None,None,,,0
0,0,19:05:36.0142464,None,None,None,,,0
0,0,19:05:36.0475136,None,None,None,,,0
0,0,19:05:36.0809088,None,None,None,,,0
0,0,19:05:36.1142400,None,None,None,,,0
0,0,19:05:36.1475456,None,None,None,,,0
0,0,19:05:36.1811456,None,None,None,,,0
0,0,19:05:36.2142464,None,None,None,,,0
0,0,19:05:36.2476160,None,None,None,,,0
0,0,19:05:36.2809472,None,None,None,,,0
0,0,19:05:36.3145088,None,None,None,,,0
0,0,19:05:36.3476608,None,None,None,,,0
0,0,19:05:36.3809152,None,None,None,,,0
0,0,19:05:36.4142720,None,None,None,,,0
0,0,19:05:36.4477056,None,None,None,,,0
0,0,19:05:36.4812416,None,None,None,,,0
0,0,19:05:36.5144960,None,None,None,,,0
0,0,19:05:36.5476352,None,None,None,,,0
0,0,19:05:36.5809024,None,None,None,,,0
0,0,19:05:36.6143104,None,None,None,,,0
0,0,19:05:36.6478848,None,None,None,,,0
0,0,19:05:36.6809984,None,None,None,,,0
0,0,19:05:36.7143552,None,None,None,,,0
0,0,19:05:36.7476480,None,None,None,,,0
0,0,19:05:36.7810048,None,None,None,,,0
0,0,19:05:36.8144512,None,None,None,,,0
0,0,19:05:36.8476288,None,None,None,,,0
0,0,19:05:36.8809600,None,None,None,,,0
0,0,19:05:36.9142784,None,None,None,,,0
0,0,19:05:36.9479424,None,None,None,,,0
0,0,19:05:36.9810176,None,None,None,,,0
0,0,19:05:37.0144384,None,None,None,,,0
0,0,19:05:37.0477824,None,None,None,,,0
0,0,19:05:37.0810752,None,None,None,,,0
0,0,19:05:37.1143168,None,None,None,,,0
0,0,19:05:37.1476608,None,None,None,,,0
0,0,19:05:37.1810048,None,None,None,,,0
0,0,19:05:37.2143744,None,None,None,,,0
0,0,19:05:37.2476928,None,None,None,,,0
0,0,19:05:37.2810496,None,None,None,,,0
0,0,19:05:37.3146112,None,None,None,,,0
0,0,19:05:37.3476992,None,None,None,,,0
0,0,19:05:37.3810816,None,None,None,,,0
0,0,19:05:37.4144384,None,None,None,,,0
0,0,19:05:37.4479360,None,None,None,,,0
0,0,19:05:37.4811008,None,None,None,,,0
0,0,19:05:37.5144576,None,None,None,,,0
0,0,19:05:37.5477248,None,None,None,,,0
0,0,19:05:37.5810560,None,None,None,,,0
0,0,19:05:37.6146816,None,None,None,,,0
0,0,19:05:37.6479488,None,None,None,,,0
0,0,19:05:37.6810624,None,None,None,,,0
